city,unique_buildings,count
Milwaukee,618 Railway Ex. building,85
Milwaukee,619 Matthews building,85
Milwaukee,62 Loan  Trust building,85
Milwaukee,702 Wells building,85
Milwaukee,708 Mayester building,85
Milwaukee,708 Pabst building,85
Milwaukee,715 Rafllway Bx. building,85
Milwaukee,74 Caswell building,85
Milwaukee,803 Germania building,85
Milwaukee,806 Emplre building,85
Milwaukee,808 Malentic building,85
Milwaukee,836 Wells building,85
Milwaukee,846 Wells building,85
Milwaukee,88 Loan  T. building,85
Milwaukee,908 Pabst building,85
Milwaukee,913 Pabst building,85
Milwaukee,A. Holbrook. 403 Camp building,85
Milwaukee,Alhambra building,85
Milwaukee,B. Pares Rity. Co.. 602 Matthews building,85
Milwaukee,Babe. 701 Merrill building,85
Milwaukee,Barber. 408 Pabst building,85
Milwaukee,Berndt. 518 Germania building,85
Milwaukee,C. Raerber. 409 Railway Ex. building,85
Milwaukee,Co.. 612 Matthews building,85
Milwaukee,Co.. 927 Wells building,85
Milwaukee,Ex. building,85
Milwaukee,F. Mertz  Co.. 610 Majestic building,85
Milwaukee,F. Remington. 414 Merrill building,85
Milwaukee,Germania building,85
Milwaukee,Griecb. 405 Germania building,85
Milwaukee,H. Kane. 67 Caswell building,85
Milwaukee,Hull. 200 Camp building,85
Milwaukee,J. Dixon 613 Goldsmith building,85
Milwaukee,J. Mabbett. 30 Sentinel building,85
Milwaukee,Jr.. 608 Majestic building,85
Milwaukee,L. Wechselberg. 29 Loan  Trade. building,85
Milwaukee,M. Granger. 406 Railway Bx. building,85
Milwaukee,M. Owen. 608 Pabst building,85
Milwaukee,Morgan. 41 Pahat building,85
Milwaukee,Reuter. 608 Merrill building,85
Milwaukee,Rogers. 1316 Wells building,85
Milwaukee,Scott. Jr.. 914 Pabat building,85
Milwaukee,Stewart. 23 Loan  Trust building,85
Milwaukee,Straus. 1308 Maieatic building,85
Milwaukee,T. Loe 424 Wells building,85
Milwaukee,TT. Sehenck. 45 Loan  Trust building,85
Milwaukee,Tucker. 09 Alhambra building,85
Milwaukee,W. Disch  Co.. 1306 Pabat building,85
Milwaukee,W. ROBINSON. 040 Welle building,85
Milwaukee,building,85
Milwaukee,mee 110 Miller building,85
Milwaukee,,85
Minneapolis,- Security Bank building,196
Minneapolis,01 Andrus building,196
Minneapolis,1012 Sec. Bank building,196
Minneapolis,103 Phoenix building,196
Minneapolis,104 Phoenix building,196
Minneapolis,1229 Met. Life building,196
Minneapolis,128 Met. Life building,196
Minneapolis,16 Sec. Bank building,196
Minneapolis,19 Andrus building,196
Minneapolis,200 Oneida building,196
Minneapolis,202 Met. Life building,196
Minneapolis,202 Oneida building,196
Minneapolis,204 Andrus building,196
Minneapolis,205 Andrus building,196
Minneapolis,205 Pal- ace building,196
Minneapolis,207 Palace building,196
Minneapolis,210 Andrus building,196
Minneapolis,210 Palace building,196
Minneapolis,210 Sec. Bank building,196
Minneapolis,215 Palace building,196
Minneapolis,215 Plymouth building,196
Minneapolis,216 Ply. building,196
Minneapolis,217 Falace building,196
Minneapolis,221 Palace building,196
Minneapolis,224 Plymouth building,196
Minneapolis,229 Fumes building,196
Minneapolis,23 Palace building,196
Minneapolis,234 Sec. Bank building,196
Minneapolis,249 Sec. building,196
Minneapolis,25 Palace building,196
Minneapolis,300 Onelda building,196
Minneapolis,301 Pal- ace building,196
Minneapolis,301 Palace building,196
Minneapolis,301 oentx building,196
Minneapolis,306 Ply. building,196
Minneapolis,308 Phoenix building,196
Minneapolis,310 Sec Bank. building,196
Minneapolis,312 Plymouth building,196
Minneapolis,315 Sec. Bank building,196
Minneapolis,316 Piymouth building,196
Minneapolis,317 Andrus building,196
Minneapolis,317 Palace building,196
Minneapolis,317 Plymouth building,196
Minneapolis,320 Palace building,196
Minneapolis,327 Palace building,196
Minneapolis,401 Andrua building,196
Minneapolis,403 Plymouth building,196
Minneapolis,404 Centurv building,196
Minneapolis,405 Plymouth building,196
Minneapolis,407 Phoenix building,196
Minneapolis,409 Phoenix building,196
Minneapolis,411 Plymouth building,196
Minneapolis,413 Phoenix building,196
Minneapolis,416 Andrus building,196
Minneapolis,416 Met. Life building,196
Minneapolis,416 Phoenix building,196
Minneapolis,417 Kasota building,196
Minneapolis,419 Medical building,196
Minneapolis,419 N. Y. Life building,196
Minneapolis,427 Ply. building,196
Minneapolis,433 Andrus building,196
Minneapolis,435 Palace building,196
Minneapolis,436 Andrus building,196
Minneapolis,440 Andrus building,196
Minneapolis,487 Andrus building,196
Minneapolis,505 N. W. building,196
Minneapolis,506 N. Y. Ulfe building,196
Minneapolis,507 Century building,196
Minneapolis,514 Met. Life building,196
Minneapolis,518 Andrua building,196
Minneapolis,522 Andrus building,196
Minneapolis,527 Met. Life building,196
Minneapolis,528 Flour Ex. building,196
Minneapolis,531 Palace building,196
Minneapolis,5627 Met. Life building,196
Minneapolis,596 Palace building,196
Minneapolis,600 Andrus building,196
Minneapolis,601 N. W building,196
Minneapolis,604 Palace building,196
Minneapolis,606 Andrna building,196
Minneapolis,607 Palace building,196
Minneapolis,609 Andrus building,196
Minneapolis,610 Boston building,196
Minneapolis,611 Palace building,196
Minneapolis,616 N. Y. Life building,196
Minneapolis,617 Andrua building,196
Minneapolis,617 Palace building,196
Minneapolis,618 Phoenix building,196
Minneapolis,619 Andrus building,196
Minneapolis,627 Rand building,196
Minneapolis,629 Met. Life building,196
Minneapolis,683 Andrus building,196
Minneapolis,683 Met. Life building,196
Minneapolis,683 Met. building,196
Minneapolis,701 Met. Life building,196
Minneapolis,707 Met. Life building,196
Minneapolis,710 N. Y. Life building,196
Minneapolis,710 Security Bank building,196
Minneapolis,712 Plymouth building,196
Minneapolis,714 Plymouth building,196
Minneapolis,715 Enlace building,196
Minneapolis,716 Palace building,196
Minneapolis,717 Palace building,196
Minneapolis,719 Met Life building,196
Minneapolis,719 Met. Life building,196
Minneapolis,720 Palace building,196
Minneapolis,725 Palace building,196
Minneapolis,726 Ply. building,196
Minneapolis,781 Andrus building,196
Minneapolis,785 Palace building,196
Minneapolis,792 Palace building,196
Minneapolis,8. Installment Rity Co.. 216 Ply. building,196
Minneapolis,8. Leighton. 630 Sec. Bank building,196
Minneapolis,8. Morrigon Inv. Co.. 427 Ply. building,196
Minneapolis,800 Phoentx building,196
Minneapolis,801 Palace building,196
Minneapolis,801 Phoenix building,196
Minneapolis,802 Andrus building,196
Minneapolis,802 Met. Life building,196
Minneapolis,803 Phoenx building,196
Minneapolis,804 Andrus building,196
Minneapolis,804 Palace building,196
Minneapolis,805 Palace building,196
Minneapolis,806 Palace building,196
Minneapolis,807 Phoenix building,196
Minneapolis,808 Andrus building,196
Minneapolis,810 Palace building,196
Minneapolis,810 See. Bank building,196
Minneapolis,811 Palace building,196
Minneapolis,813 Met. Life building,196
Minneapolis,816 Sec. Bank building,196
Minneapolis,817 Plymouth building,196
Minneapolis,820 Plymouth building,196
Minneapolis,821 Pilsbury building,196
Minneapolis,826 Met. Life building,196
Minneapolis,826 Plymouth building,196
Minneapolis,826 Sec. Bank building,196
Minneapolis,828 Met. Life building,196
Minneapolis,829 Palace building,196
Minneapolis,829 Palace building,196
Minneapolis,852 Sec. Bank building,196
Minneapolis,900 Phoenfx building,196
Minneapolis,902 N. Y. Life building,196
Minneapolis,911 Met. Life building,196
Minneapolis,916 Andrus building,196
Minneapolis,925 Phoenix building,196
Minneapolis,926 Ply. building,196
Minneapolis,934 Andrus building,196
Minneapolis,A. Conrad  Co.. 426 Fy moutn building,196
Minneapolis,A. Sandven. 816 Uslace building,196
Minneapolis,A. Watzke. 641 Andrus building,196
Minneapolis,Andrus building,196
Minneapolis,B807 Phoenx building,196
Minneapolis,Bank building,196
Minneapolis,C. Gillespie. 719 Met. Life building,196
Minneapolis,C_ Hall. N. W_ Furn. Expo. building,196
Minneapolis,Co.. 211 Sec. Bank building,196
Minneapolis,Co.. 733 Plymouth building,196
Minneapolis,Crabtree. 715 Palace building,196
Minneapolis,D._Smead. 828 Plymouth building,196
Minneapolis,Dredge. 215 Andrus building,196
Minneapolis,E. Thwing. 416 Andrus building,196
Minneapolis,Edwards. 629 Met Life building,196
Minneapolis,Goetz. 627 Met. Life building,196
Minneapolis,Grant. 895 Boston building,196
Minneapolis,Gurney. 18 Palace building,196
Minneapolis,H. Davis  Co.. 308 Phoenx building,196
Minneapolis,H. Howe Inv. Co.. 422 Plymouth building,196
Minneapolis,H. Meas Co.. 402 Andrus building,196
Minneapolis,Hazlett  Son. 617 N Y. Life building,196
Minneapolis,J. Murton  Co.. 688 Sec. Bank building,196
Minneapolis,L. Gilbert. 101 Kasota building,196
Minneapolis,L. Shepherd. 933 Andrus building,196
Minneapolis,Land Co.. 635 Palace building,196
Minneapolis,Lane. 416 N. Y. Life building,196
Minneapolis,Life building,196
Minneapolis,Met. Life building,196
Minneapolis,Morrill. 415 Palace building,196
Minneapolis,Mott. 300 Phoenix building,196
Minneapolis,N. VY. Life building,196
Minneapolis,N. Y. Life building,196
Minneapolis,O. Helde. 228 Plymouth building,196
Minneapolis,Palnce building,196
Minneapolis,Phoentx building,196
Minneapolis,Stevens  Co.. 817 Ply. building,196
Minneapolis,Sutherland. 226 Sec. Bank. building,196
Minneapolis,W. Clark Rity Co. 424 iy. building,196
Minneapolis,W. Heald. 264 Sec. Bank building,196
Minneapolis,W. Kerr Co.. 209 Andrus building,196
Minneapolis,W. Mulford Co.. 207 Globe building,196
Minneapolis,W. Price. 414 N. . Life building,196
Minneapolis,Watts. 716 Phoenix building,196
Minneapolis,Y. Life building,196
Minneapolis,building,196
Minneapolis,e RENNAN 705-6 Phoenix building,196
Minneapolis,,196
Nashville,11 Noel building,15
Nashville,1105 k_ building,15
Nashville,24 Homestead building,15
Nashville,28 Cole building,15
Nashville,30 Noel building,15
Nashville,300 Un. Bank. building,15
Nashville,300 Union Bank building,15
Nashville,300 Union Bank. building,15
Nashville,311 Union ra building,15
Nashville,505 Union Bank. building,15
Nashville,605 Union Bank. building,15
Nashville,7 Noel building,15
Nashville,Hl. Raymond. 8 Noel building,15
Nashville,Smith. 8 Noel building,15
Nashville,,15
New York,City Investing building,16
New York,Corp.. Times building,16
New York,Flatiron building,16
New York,Fuller building,16
New York,Havemeyer building,16
New York,Marbridge building,16
New York,Met. Life Ina. building,16
New York,Realty Co.. Times building,16
New York,Singer building,16
New York,Times building,16
New York,Tribune building,16
New York,World building,16
New York,World building,16
New York,ecenerl Times building,16
New York,orld building,16
New York,,16
Newark,1808 Frms. building,6
Newark,213 Essex building,6
Newark,324 Prud. building,6
Newark,516 Essex building,6
Newark,904 Union building,6
Newark,,6
Philadelphia,10 North Ameri- can building,165
Philadelphia,1000 Arcade building,165
Philadelphia,1001 Harrison building,165
Philadelphia,1006 Franklin Bank building,165
Philadelphia,1006 Franklin Bank. building,165
Philadelphia,1008 Land Title building,165
Philadelphia,1019 N. American building,165
Philadelphia,1038 Real Hst. Trust building,165
Philadelphia,1077 Drexel building,165
Philadelphia,1098 Drexel building,165
Philadelphia,1101 Betz building,165
Philadelphia,1106 R. B. Trust building,165
Philadelphia,1108 Land Title building,165
Philadelphia,1110 Land Title building,165
Philadelphia,120 Arcade building,165
Philadelphia,1201 Crozer building,165
Philadelphia,1208 Harrison building,165
Philadelphia,1209 Betz building,165
Philadelphia,1212 “Wetz building,165
Philadelphia,1222 Land Title building,165
Philadelphia,1223 Bets building,165
Philadelphia,1224 Land Title building,165
Philadelphia,1225 Land Tille building,165
Philadelphia,1331 Land Title building,165
Philadelphia,1415 R. BE. Tr. building,165
Philadelphia,1417 N. Am. building,165
Philadelphia,1422 Land Title building,165
Philadelphia,1503 N. Amer. building,165
Philadelphia,1600 Land Title building,165
Philadelphia,1602 Land Title building,165
Philadelphia,1619 Land Title building,165
Philadelphia,1628 Land Title building,165
Philadelphia,1801 Land Title building,165
Philadelphia,200 Betz building,165
Philadelphia,201 Fuller building,165
Philadelphia,203 Crozer building,165
Philadelphia,206 Betz building,165
Philadelphia,206 Hale building,165
Philadelphia,207-10 Betz building,165
Philadelphia,209 Hale building,165
Philadelphia,213 Hate building,165
Philadelphia,214 Heed building,165
Philadelphia,231 Heed building,165
Philadelphia,237 Mutual Life building,165
Philadelphia,252 Bullitt building,165
Philadelphia,2545 Orthodox building,165
Philadelphia,262 Bullitt building,165
Philadelphia,268 Bullitt building,165
Philadelphia,2708 Orthodox building,165
Philadelphia,2781 Pratt building,165
Philadelphia,289 Lond Title building,165
Philadelphia,308 Hale building,165
Philadelphia,310 Bulletin building,165
Philadelphia,312 Betz building,165
Philadelphia,402 Drexel building,165
Philadelphia,403 Kelth’s Theutre building,165
Philadelphia,404 Bets building,165
Philadelphia,404 Drexel building,165
Philadelphia,404 Hale building,165
Philadelphia,404 Lafayette building,165
Philadelphia,406 Franklin Bank. building,165
Philadelphia,407 Hale building,165
Philadelphia,408 Bulletin building,165
Philadelphia,409 Betz building,165
Philadelphia,409 Mutual Life building,165
Philadelphia,411 Bulletin building,165
Philadelphia,416 Drexel building,165
Philadelphia,416 Land Title building,165
Philadelphia,420 Drexel building,165
Philadelphia,429 Drexel building,165
Philadelphia,440 Drexel building,165
Philadelphia,440 Mint Arcade building,165
Philadelphia,441 Mutual Life building,165
Philadelphia,4742 Richmend building,165
Philadelphia,486 Land Title building,165
Philadelphia,501 Betz building,165
Philadelphia,503 Franklin Bank. building,165
Philadelphia,521 Arcade building,165
Philadelphia,560 Drexel building,165
Philadelphia,5615 Penney ivania building,165
Philadelphia,575 Drexel building,165
Philadelphia,601 Bailey building,165
Philadelphia,601 Bullitt building,165
Philadelphia,602 Betz building,165
Philadelphia,603 Franklin Bank building,165
Philadelphia,603 Franklin Bank. building,165
Philadelphia,605 Franklin building,165
Philadelphia,605 Walpersyoon building,165
Philadelphia,606 Betz building,165
Philadelphia,6065 Bailey building,165
Philadelphia,607 Arcade building,165
Philadelphia,609 Bulletin building,165
Philadelphia,609 Hale building,165
Philadelphia,611 Betz building,165
Philadelphia,611 Hale building,165
Philadelphia,612 Arcade building,165
Philadelphia,612 Drexel building,165
Philadelphia,614 Betz building,165
Philadelphia,615 Bulletin building,165
Philadelphia,615 Penna. building,165
Philadelphia,616 Drexel building,165
Philadelphia,621 Arcade building,165
Philadelphia,629 Drexe building,165
Philadelphia,631 Drexel building,165
Philadelphia,641 Mut. Life building,165
Philadelphia,649 Drexel building,165
Philadelphia,650 Drexel building,165
Philadelphia,682 Drexel building,165
Philadelphia,689 Drexel building,165
Philadelphia,697 Drexel building,165
Philadelphia,701 Pennsylvania building,165
Philadelphia,709 Land_ Title building,165
Philadelphia,711 Arcade building,165
Philadelphia,712A Crozer building,165
Philadelphia,714 Hale building,165
Philadelphia,718 Penna. building,165
Philadelphia,722 Mutual Life building,165
Philadelphia,724 Drexel building,165
Philadelphia,800 Land Title building,165
Philadelphia,801 Morris building,165
Philadelphia,803 Franklin building,165
Philadelphia,803 Land Title building,165
Philadelphia,804 Morris building,165
Philadelphia,804 Weightman building,165
Philadelphia,807 Franklin Bank. building,165
Philadelphia,808 Crozer building,165
Philadelphia,812 Arcade building,165
Philadelphia,812 Heed building,165
Philadelphia,816 Heed building,165
Philadelphia,818 Arcade building,165
Philadelphia,8232 Witherapoon building,165
Philadelphia,825 Land Title building,165
Philadelphia,840 Land Title building,165
Philadelphia,848-9 Drexel building,165
Philadelphia,856 Drexel building,165
Philadelphia,888 Land Title building,165
Philadelphia,900 Bailey building,165
Philadelphia,902 Provident building,165
Philadelphia,906 Land Title building,165
Philadelphia,906 Weightman building,165
Philadelphia,911 Morris building,165
Philadelphia,914 Penn Sq. building,165
Philadelphia,914 Stephen Girard building,165
Philadelphia,922 Weightman building,165
Philadelphia,928 Witherspoon building,165
Philadelphia,Allen Wickershan. 407 Hale building,165
Philadelphia,Bisenhower. 200 Betz building,165
Philadelphia,Crozer building,165
Philadelphia,DeYoung. 811 Betz building,165
Philadelphia,Est. Co.. 203 Frankln building,165
Philadelphia,Fitzpatrick. 318 Arcade building,165
Philadelphia,Foran 428 ao a Girard building,165
Philadelphia,Gallen 230 Heed building,165
Philadelphia,Gilbert Jr. 676 Drexel building,165
Philadelphia,Gillles. 1214 Betz building,165
Philadelphia,Land Title building,165
Philadelphia,Quick. 216 Franklin building,165
Philadelphia,Sendmeyer. 610 Crozer building,165
Philadelphia,Shenrd. 660 Drexel building,165
Philadelphia,Sq. building,165
Philadelphia,W. Zeitber  Co.. 707 Welghtman building,165
Philadelphia,Winchell. 1207 Betz building,165
Philadelphia,Woodruff. 301 Franklin building,165
Philadelphia,building,165
Philadelphia,,165
Phoenix,Bank building,4
Phoenix,Co.. 7 Nicholson building,4
Phoenix,Rma 2-3 Lewis building,4
Phoenix,,4
Pittsburgh,11th tL People’s building,54
Pittsburgh,304 Times building,54
Pittsburgh,Andrews. Empire building,54
Pittsburgh,Arrott building,54
Pittsburgh,B. Bartela  Co. Apollo building,54
Pittsburgh,B. Watkins. Columbia Bank building,54
Pittsburgh,Bakewell building,54
Pittsburgh,Berger building,54
Pittsburgh,Cc. Warrar. Diamond Bank building,54
Pittsburgh,Columbia Bank building,54
Pittsburgh,Commonwealth  building,54
Pittsburgh,Commonwealth building,54
Pittsburgh,Comwith building,54
Pittsburgh,Diamond Bank building,54
Pittsburgh,Empire building,54
Pittsburgh,Farmer's Bank building,54
Pittsburgh,Farmers Bank building,54
Pittsburgh,Farmers Bank. building,54
Pittsburgh,Farmers’ Bank building,54
Pittsburgh,Ferguson building,54
Pittsburgh,Frick building,54
Pittsburgh,Fulton building,54
Pittsburgh,H. Rickard. Machesney building,54
Pittsburgh,Highland building,54
Pittsburgh,Highland building,54
Pittsburgh,J. Tenby Union Bank building,54
Pittsburgh,Jenkins building,54
Pittsburgh,Jr.. Oliver building,54
Pittsburgh,Keystone building,54
Pittsburgh,Lewis building,54
Pittsburgh,M. H. Brendlinger. Arrott building,54
Pittsburgh,Machesney building,54
Pittsburgh,Magee building,54
Pittsburgh,May building,54
Pittsburgh,Nicholas building,54
Pittsburgh,Oliver building,54
Pittsburgh,P. OS espie. Arrott building,54
Pittsburgh,Park building,54
Pittsburgh,People Bank building,54
Pittsburgh,People building,54
Pittsburgh,Peoples Bank building,54
Pittsburgh,People’s Bank building,54
Pittsburgh,People’s Bank. building,54
Pittsburgh,Renshaw building,54
Pittsburgh,St. Nicholas building,54
Pittsburgh,Union Bank building,54
Pittsburgh,Union Bank building,54
Pittsburgh,Union Bunk building,54
Pittsburgh,Vandergrift building,54
Pittsburgh,Wabash building,54
Pittsburgh,Wager. Empire building,54
Pittsburgh,eee Machesney building,54
Pittsburgh,i Cain. Berger building,54
Pittsburgh,,54
Portland,214 Ry. Exch. building,164
Portland,4H. Pelgier. Lumberman’s building,164
Portland,8. Malloy. Cham. of Com. building,164
Portland,916 Chamber of Commerce building,164
Portland,A. Hostetler. Worccster building,164
Portland,A. Lamoreux. Ry. Exch. building,164
Portland,A. McKenna  Co. Ch. of Com. building,164
Portland,Abington building,164
Portland,Abington building,164
Portland,Ablngton building,164
Portland,Acheson building,164
Portland,Alisky building,164
Portland,B Potter Realty Co.. Corbett building,164
Portland,B. Abry. Selling building,164
Portland,B. Ham. Hamilton building,164
Portland,B. ek Henry building,164
Portland,B. of Trade building,164
Portland,Ba. of Trade building,164
Portland,Baker. Abington building,164
Portland,Bank of Kenton building,164
Portland,Bates  Lively. Yeon building,164
Portland,Bd. of T. building,164
Portland,Bd. of Trade building,164
Portland,BehnkeWalker building,164
Portland,Board of T. building,164
Portland,Board of Trade building,164
Portland,Board of Trade building,164
Portland,Bonrd of Trade building,164
Portland,Buchanan building,164
Portland,C. Chism  Kirkham. Couch building,164
Portland,Cadwell. Bd. of Trade building,164
Portland,Cambridge building,164
Portland,Ch. of Com building,164
Portland,Ch. of Com. building,164
Portland,Ch. of Com. building,164
Portland,Cham. of Com. building,164
Portland,Chamber of Com. building,164
Portland,Chambers building,164
Portland,Club building,164
Portland,Cn. 3 Com. building,164
Portland,Co. Yeon building,164
Portland,Co.. B. of Trade building,164
Portland,Co.. Dekum building,164
Portland,Columbia building,164
Portland,Com. Club building,164
Portland,Commercial building,164
Portland,Commonwealth building,164
Portland,Com’ Club building,164
Portland,Com’ building,164
Portland,Concord building,164
Portland,Cook. Lewis building,164
Portland,Corbett building,164
Portland,Corbett building,164
Portland,Couch building,164
Portland,D. Strow  Co.. Henry building,164
Portland,Dekum building,164
Portland,Electric building,164
Portland,Erehe. Hamilton building,164
Portland,Exch. building,164
Portland,FP. Paimer Jones Co.. Com. Club. building,164
Portland,Failing building,164
Portland,Falling building,164
Portland,G. Bapey. Ch. of Com. building,164
Portland,Ger ger building,164
Portland,Gerjlinger building,164
Portland,Gerlinger building,164
Portland,Gerlingzer building,164
Portland,H. Aitkin. Buchanan building,164
Portland,H. Grindataff. Yeon building,164
Portland,H. Jacobs. Yeon building,164
Portland,H. Van Zandt. Spalding building,164
Portland,Ha ton building,164
Portland,Hamilton building,164
Portland,Healy building,164
Portland,Henry building,164
Portland,Henry building,164
Portland,Humilian building,164
Portland,J. Causey. Lumbermen's building,164
Portland,J. KH. Bates. Henry building,164
Portland,J. McCarthy. Abington building,164
Portland,J. Smith. Chamber of Com. building,164
Portland,Jones. Commercial Club building,164
Portland,Kenton Bank building,164
Portland,L. Chapin. Spalding building,164
Portland,Lent. Falling building,164
Portland,Lewis building,164
Portland,Lewls building,164
Portland,Lmbr. Ex. building,164
Portland,Lmbr. Exch. building,164
Portland,Lmbr. Exchange building,164
Portland,Lumber Bxch. building,164
Portland,Lumber Ex building,164
Portland,Lumber Ex. building,164
Portland,Lumber Exch. building,164
Portland,Lumberman's building,164
Portland,Lumberman’s building,164
Portland,Lumbermen's building,164
Portland,Lumbermen’s building,164
Portland,M. Baker. Corbett building,164
Portland,Madison building,164
Portland,Marquam building,164
Portland,McKay building,164
Portland,Merchants Trus building,164
Portland,Merchants’ Trua building,164
Portland,Merchants’ Trust building,164
Portland,Mohawk building,164
Portland,Mueller. Abington building,164
Portland,Mulkey building,164
Portland,N. CLARK. Spalding building,164
Portland,Nelson  Co.. Lumber Exch. building,164
Portland,Oregonian building,164
Portland,Parker Bryon  Co.. Yeon building,164
Portland,R. Diamond  Co.. Ry. Exch. building,164
Portland,Railroad Exch. building,164
Portland,Rallway Exchange building,164
Portland,Rity. Co.. Yeon building,164
Portland,Rothchild building,164
Portland,Runey  Davis. Hamilton building,164
Portland,Russell building,164
Portland,Ry Exch. building,164
Portland,Ry. Ex. building,164
Portland,Ry. Exch. building,164
Portland,Ry. Exchange building,164
Portland,S. Akin. Ch. of Com. building,164
Portland,S. Carter. opens building,164
Portland,Selling building,164
Portland,Sherlock building,164
Portland,Smith  Co.. Merchants Trust building,164
Portland,Spald ing building,164
Portland,Spalding building,164
Portland,Spalding building,164
Portland,Spniding building,164
Portland,Stearns building,164
Portland,Stewart. Spalding building,164
Portland,Stiger. Lmbr. Exchange building,164
Portland,Strong. Concord building,164
Portland,Strong. Corbett building,164
Portland,Strowbridge building,164
Portland,Swetiand building,164
Portland,Swetland building,164
Portland,The. Corbett building,164
Portland,W. Borders. B. of Trade building,164
Portland,W. Matthews. Lumber Ex. building,164
Portland,Wash. building,164
Portland,Washington building,164
Portland,WellsFargo building,164
Portland,WellsFargo building,164
Portland,Worcester building,164
Portland,Y. Keady. Ch. of Com. building,164
Portland,Yean building,164
Portland,Yeon building,164
Portland,Yeon building,164
Portland,aenty. building,164
Portland,ai Exch. building,164
Portland,building,164
Portland,ene building,164
Portland,epelding building,164
Portland,gpalding building,164
Portland,oe building,164
Portland,of Trade building,164
Portland,onry building,164
Portland,sone building,164
Portland,xeon building,164
Portland,,164
Providence,1009 Banigan building,34
Providence,102 Banigan building,34
Providence,130 Ind. Hippodrome building,34
Providence,130 Ind. Trade. building,34
Providence,180 Ind. Hippodrome building,34
Providence,180 Ind. Trade. building,34
Providence,201 Banigan building,34
Providence,225 Banigan building,34
Providence,288 Banigan building,34
Providence,313 Banigan building,34
Providence,317 Banigan building,34
Providence,338 Banigan building,34
Providence,404 Union Hippodrome building,34
Providence,408 Banigan building,34
Providence,408Banigan building,34
Providence,420 Banigan building,34
Providence,601 Union Trade. building,34
Providence,610Ind. Trade. building,34
Providence,630 Ind. Hippodrome building,34
Providence,730 Ind. Hippodrome building,34
Providence,730 Ind. Trust building,34
Providence,736A Banigan building,34
Providence,742 Banigan building,34
Providence,8. Moody Land Co.. 319 Bantgan building,34
Providence,812 Banigan building,34
Providence,Bosworth. 730 Ind. Trust building,34
Providence,Calef. 614 Banigan building,34
Providence,Crofton. 608 Lapham building,34
Providence,H. Swift. 108 Banigan building,34
Providence,Jr. 386A Banigan building,34
Providence,Morton Ferrier. 418 Banitgan building,34
Providence,Temole. 43] Bantgan building,34
Providence,eeman Co.. 602 Banigan building,34
Providence,,34
Sacramento,2171819 Ochsner building,8
Sacramento,21719 Ochsner building,8
Sacramento,2266 Ochsner building,8
Sacramento,410 Ochsner building,8
Sacramento,Hartley. People's Sav. Bank. building,8
Sacramento,O. building,8
Sacramento,Stoll building,8
Sacramento,,8
Saint Louis,216 Mer.Laclede building,70
Saint Louis,229 Title Guar. building,70
Saint Louis,231 Title Guar. building,70
Saint Louis,304 Chemical building,70
Saint Louis,309 Liggett building,70
Saint Louis,3rd Nat. Bank. building,70
Saint Louis,419 Frisco building,70
Saint Louis,617 Wainwright building,70
Saint Louis,664 Frisco building,70
Saint Louis,706 Carleton building,70
Saint Louis,800 Mech. Am. Bank building,70
Saint Louis,811 Wainright building,70
Saint Louis,8265 Frisco building,70
Saint Louis,8444 Itaska building,70
Saint Louis,Arcade building,70
Saint Louis,BE.  building,70
Saint Louis,Bank of Com. building,70
Saint Louis,Bank. of Fone we ey building,70
Saint Louis,Benoist building,70
Saint Louis,Century building,70
Saint Louis,Chemical building,70
Saint Louis,Co. Liggett building,70
Saint Louis,Columbia building,70
Saint Louis,Commercial building,70
Saint Louis,Cont. Nat. Bank building,70
Saint Louis,Culver building,70
Saint Louis,De Menil building,70
Saint Louis,Diggett building,70
Saint Louis,Frisco building,70
Saint Louis,Fullerton building,70
Saint Louis,Holland building,70
Saint Louis,La Salle building,70
Saint Louis,LaSalle building,70
Saint Louis,Laciede building,70
Saint Louis,Laclede building,70
Saint Louis,Liggett building,70
Saint Louis,Lister building,70
Saint Louis,McElhinney building,70
Saint Louis,Mercantile building,70
Saint Louis,Mo. Trade. building,70
Saint Louis,Navarra building,70
Saint Louis,Navarre building,70
Saint Louis,New Bank. of Com. building,70
Saint Louis,Olivia building,70
Saint Louis,P. een. 210 Lincoln Trust building,70
Saint Louis,Pierce building,70
Saint Louis,Plerce building,70
Saint Louis,Rialto building,70
Saint Louis,Roe building,70
Saint Louis,Sawyer building,70
Saint Louis,Security building,70
Saint Louis,Syndicate Trade. building,70
Saint Louis,Syndicate Trust building,70
Saint Louis,Temple building,70
Saint Louis,The Mer. Laclede building,70
Saint Louis,Times building,70
Saint Louis,Tithe Guaranty building,70
Saint Louis,Title Guar. building,70
Saint Louis,Title Guaranty building,70
Saint Louis,Victoria building,70
Saint Louis,Wainwright building,70
Saint Louis,Wright building,70
Saint Louis,Xo. Trade. building,70
Saint Louis,a oe building,70
Saint Louis,aap building,70
Saint Louis,building,70
Saint Louis,building,70
Saint Louis,ca oe 206 Homer building,70
Saint Louis,emu ley. Liggett building,70
Saint Louis,,70
San Antonio,10 Gibbs building,55
San Antonio,108 Mackay building,55
San Antonio,115 Mackay building,55
San Antonio,117 Mackay building,55
San Antonio,204 Washer building,55
San Antonio,207 Frost building,55
San Antonio,208 Gibbs building,55
San Antonio,210 Mack ay building,55
San Antonio,211 Gibbs building,55
San Antonio,212 Moore building,55
San Antonio,213 Frost building,55
San Antonio,214 Gibbs building,55
